4,1,1376.0,544.0,208,200
5,1,1360.0,544.0,232,224
6,1,1360.0,544.0,232,224
7,1,1360.0,536.0,240,232
8,1,1360.0,528.0,240,248
9,1,1360.0,440.0,248,336
10,1,1360.0,440.0,256,336
11,1,1360.0,440.0,264,336
12,1,1360.0,440.0,272,336
13,1,1360.0,560.0,184,240
13,2,1536.0,568.0,112,192
14,1,1360.0,560.0,160,216
14,2,1536.0,576.0,120,184
15,1,1360.0,552.0,304,224
16,1,1360.0,448.0,320,328
17,1,1360.0,464.0,336,360
18,1,1360.0,480.0,344,344
19,1,1360.0,480.0,368,344
20,1,1360.0,432.0,368,392
21,1,1360.0,424.0,368,408
22,1,1360.0,424.0,368,408
23,1,1360.0,424.0,376,408
24,1,1360.0,496.0,376,336
25,1,1360.0,496.0,392,336
26,1,1360.0,496.0,416,336
27,1,1360.0,504.0,432,328
28,1,1360.0,520.0,448,312
29,1,1360.0,520.0,456,312
30,1,1360.0,512.0,224,288
30,2,1592.0,592.0,264,240
31,1,1360.0,512.0,224,288
31,2,1600.0,592.0,280,248
32,1,1360.0,512.0,224,288
32,2,1648.0,600.0,256,248
33,1,1360.0,512.0,224,288
33,2,1616.0,592.0,304,248
34,1,1360.0,512.0,224,288
34,2,1624.0,600.0,296,264
35,1,1360.0,512.0,224,288
35,2,1648.0,584.0,272,288
36,1,1360.0,512.0,224,288
36,2,1648.0,584.0,272,288
37,1,1360.0,520.0,224,280
37,2,1648.0,608.0,272,256
38,0,504.0,544.0,136,200
38,1,1360.0,520.0,224,280
38,2,1648.0,608.0,272,264
39,0,504.0,544.0,136,200
39,1,1360.0,520.0,224,280
39,2,1648.0,648.0,272,232
40,0,504.0,504.0,136,264
40,1,1360.0,552.0,224,248
40,2,1656.0,648.0,264,240
41,0,504.0,504.0,136,264
41,1,1360.0,552.0,224,248
41,2,1664.0,648.0,256,232
42,0,504.0,504.0,136,264
42,1,1360.0,512.0,224,288
42,2,1664.0,648.0,256,232
43,0,504.0,504.0,136,264
43,1,1360.0,552.0,224,248
43,2,1680.0,648.0,240,232
43,4,616.0,456.0,160,144
44,0,504.0,504.0,232,256
44,1,1360.0,512.0,224,288
44,2,1696.0,648.0,224,232
45,0,520.0,536.0,216,224
45,1,1360.0,552.0,224,248
45,2,1712.0,648.0,208,232
46,0,520.0,456.0,232,304
46,1,1360.0,552.0,224,248
46,2,1736.0,648.0,184,232
47,0,520.0,456.0,232,304
47,1,1360.0,504.0,224,296
47,2,1760.0,664.0,160,216
48,0,536.0,536.0,224,184
48,1,1360.0,504.0,224,296
48,2,1784.0,672.0,136,208
49,0,528.0,536.0,232,184
49,1,1360.0,504.0,224,296
49,2,1816.0,664.0,104,216
50,0,536.0,456.0,224,264
50,1,1360.0,496.0,224,304
50,2,1840.0,672.0,80,208
51,0,520.0,456.0,240,304
51,1,1360.0,496.0,224,304
51,2,1840.0,672.0,80,208
52,0,520.0,456.0,264,272
52,1,1360.0,496.0,224,304
52,2,1840.0,672.0,80,208
53,0,536.0,456.0,248,264
53,1,1360.0,496.0,224,304
53,2,1840.0,672.0,80,208
54,0,536.0,456.0,248,272
54,1,1360.0,496.0,224,304
54,2,1840.0,672.0,80,208
55,0,536.0,456.0,256,264
55,1,1360.0,496.0,224,304
55,2,1848.0,672.0,72,208
56,0,536.0,456.0,256,264
56,1,1360.0,496.0,224,304
56,2,1848.0,672.0,72,208
57,0,536.0,456.0,256,272
57,1,1360.0,496.0,224,304
58,0,536.0,536.0,200,192
58,1,1360.0,496.0,224,304
58,3,552.0,456.0,240,144
59,0,432.0,456.0,216,264
59,1,1360.0,496.0,224,304
59,3,672.0,456.0,120,152
60,0,432.0,456.0,360,264
60,1,1360.0,496.0,224,304
61,0,432.0,440.0,360,280
61,1,1360.0,496.0,224,304
62,0,432.0,440.0,360,280
62,1,1360.0,496.0,224,304
63,0,432.0,440.0,360,280
63,1,1360.0,504.0,224,296
64,0,432.0,440.0,360,336
64,1,1360.0,504.0,224,296
