5,0,32.0,384.0,120,40
5,2,224.0,408.0,64,56
6,0,32.0,384.0,120,40
6,1,1080.0,224.0,72,120
6,2,224.0,408.0,64,96
7,0,32.0,384.0,112,40
7,1,1080.0,224.0,72,120
7,2,224.0,408.0,64,104
7,3,1112.0,1032.0,72,48
8,0,0.0,24.0,144,512
8,1,1072.0,280.0,80,72
8,2,224.0,408.0,64,104
8,3,1112.0,1032.0,56,48
8,4,1104.0,224.0,40,56
9,0,0.0,24.0,152,512
9,1,1072.0,248.0,80,96
9,2,216.0,408.0,72,104
9,3,1112.0,984.0,72,96
9,4,0.0,872.0,32,48
10,0,0.0,24.0,152,512
10,1,1048.0,224.0,104,120
10,2,216.0,408.0,72,96
10,3,1112.0,1032.0,64,48
10,4,0.0,864.0,32,56
11,0,0.0,384.0,152,152
11,1,1048.0,232.0,104,112
11,2,216.0,408.0,96,112
11,3,1112.0,1032.0,64,48
11,4,0.0,864.0,32,56
11,6,16.0,24.0,24,120
12,0,32.0,384.0,120,40
12,1,1048.0,232.0,56,72
12,2,216.0,408.0,96,112
12,3,1112.0,1032.0,72,48
12,4,0.0,864.0,32,56
12,5,512.0,168.0,88,80
12,6,1080.0,304.0,72,40
13,1,1048.0,232.0,48,72
13,2,216.0,408.0,96,112
13,3,1112.0,1040.0,72,40
13,4,0.0,856.0,40,72
13,5,512.0,168.0,88,80
13,6,1080.0,304.0,72,56
14,1,1056.0,224.0,40,80
14,2,216.0,408.0,96,112
14,3,1112.0,1040.0,72,40
14,4,0.0,856.0,40,72
14,5,512.0,168.0,88,80
14,6,1080.0,304.0,72,56
15,0,1136.0,984.0,64,32
15,1,1064.0,224.0,32,64
15,2,216.0,408.0,96,112
15,3,1112.0,1040.0,80,40
15,4,0.0,856.0,40,72
15,5,512.0,168.0,88,80
15,6,1072.0,304.0,80,56
16,0,1136.0,984.0,64,32
16,1,1064.0,208.0,32,88
16,2,216.0,408.0,96,112
16,3,1112.0,1040.0,80,40
16,4,0.0,848.0,40,80
16,5,504.0,168.0,96,80
17,0,1136.0,984.0,64,32
17,1,1064.0,208.0,32,88
17,2,208.0,408.0,104,112
17,3,1112.0,1040.0,80,40
17,4,0.0,848.0,40,80
17,5,504.0,168.0,96,88
18,1,1056.0,216.0,40,72
18,2,208.0,408.0,104,112
18,3,1112.0,1040.0,80,40
18,4,0.0,848.0,40,80
18,5,504.0,168.0,96,88
19,0,1136.0,984.0,64,32
19,1,1056.0,216.0,40,72
19,2,208.0,416.0,104,104
19,3,1112.0,1040.0,88,40
19,4,0.0,848.0,48,80
19,5,504.0,168.0,96,88
20,0,1136.0,984.0,72,32
20,1,1048.0,216.0,48,80
20,2,208.0,416.0,104,104
20,3,1112.0,1040.0,88,40
20,4,0.0,848.0,48,80
20,5,504.0,160.0,96,96
20,6,1792.0,0.0,32,40
20,8,232.0,128.0,48,48
21,1,1040.0,240.0,32,56
21,2,208.0,416.0,104,104
21,3,1112.0,984.0,96,96
21,4,0.0,840.0,48,88
21,5,504.0,160.0,96,96
21,6,1792.0,0.0,32,40
22,0,1624.0,256.0,64,64
22,1,1040.0,216.0,56,72
22,2,208.0,416.0,104,104
22,3,1112.0,984.0,96,96
22,4,0.0,840.0,48,88
22,5,504.0,160.0,96,96
22,6,1792.0,0.0,32,40
22,7,56.0,392.0,96,32
23,0,1624.0,256.0,64,64
23,1,1032.0,240.0,32,56
23,2,208.0,416.0,104,88
23,3,1112.0,984.0,96,96
23,4,0.0,840.0,48,88
23,5,496.0,160.0,104,96
23,6,1792.0,0.0,32,40
23,7,56.0,384.0,96,40
23,8,1040.0,160.0,56,80
24,0,1624.0,256.0,64,64
24,1,1392.0,248.0,56,72
24,2,208.0,416.0,80,64
24,3,1112.0,984.0,104,96
24,4,0.0,840.0,48,88
24,5,496.0,160.0,104,96
24,6,1792.0,0.0,32,40
24,7,56.0,384.0,96,40
24,8,1040.0,160.0,56,80
25,0,1616.0,256.0,72,64
25,1,1392.0,256.0,80,72
25,2,208.0,408.0,80,72
25,3,1112.0,984.0,104,96
25,4,0.0,840.0,56,88
25,5,504.0,160.0,96,96
25,6,1792.0,0.0,32,40
25,7,56.0,384.0,96,40
25,8,1040.0,168.0,56,72
25,9,232.0,128.0,48,48
26,0,1616.0,256.0,72,64
26,1,1392.0,256.0,80,72
26,2,208.0,408.0,80,72
26,3,1112.0,984.0,104,96
26,4,0.0,832.0,56,96
26,5,504.0,160.0,96,96
26,6,1784.0,0.0,40,40
26,7,32.0,384.0,120,40
26,8,1016.0,168.0,80,136
26,9,232.0,128.0,48,48
27,0,1616.0,256.0,72,64
27,1,1392.0,256.0,112,72
27,2,208.0,408.0,80,88
27,3,1176.0,984.0,40,96
27,4,0.0,832.0,56,96
27,5,504.0,160.0,96,96
27,6,1784.0,0.0,40,40
27,7,32.0,384.0,112,40
27,8,1016.0,168.0,80,128
27,9,232.0,128.0,48,48
28,0,1616.0,256.0,72,64
28,1,1392.0,256.0,112,72
28,2,200.0,408.0,88,88
28,3,1176.0,984.0,48,96
28,4,0.0,832.0,56,96
28,5,504.0,160.0,96,96
28,6,1784.0,0.0,40,40
28,7,32.0,384.0,120,40
28,8,1008.0,168.0,88,120
28,9,232.0,128.0,48,48
29,0,1616.0,272.0,72,48
29,1,1392.0,256.0,112,72
29,2,200.0,408.0,88,96
29,3,1176.0,984.0,48,96
29,4,0.0,824.0,56,104
29,5,504.0,160.0,96,96
29,6,1784.0,0.0,40,40
29,7,0.0,384.0,152,152
29,8,1032.0,168.0,64,72
29,9,232.0,128.0,48,48
29,10,1008.0,216.0,56,80
30,0,1608.0,272.0,80,48
30,1,1384.0,256.0,112,72
30,2,200.0,408.0,88,96
30,3,1176.0,984.0,48,96
30,4,0.0,824.0,56,112
30,5,504.0,160.0,96,104
30,6,1784.0,0.0,40,40
30,7,0.0,24.0,144,512
30,8,1032.0,168.0,72,128
30,9,232.0,128.0,48,48
30,10,400.0,544.0,40,104
30,11,1840.0,312.0,48,40
31,0,1608.0,248.0,80,72
31,1,1384.0,256.0,112,72
31,2,200.0,400.0,88,104
31,3,1184.0,992.0,48,88
31,4,0.0,824.0,56,112
31,5,504.0,160.0,96,104
31,6,1784.0,0.0,40,40
31,7,0.0,24.0,128,512
31,8,1032.0,168.0,72,136
31,9,232.0,128.0,48,48
31,10,400.0,544.0,40,104
31,11,1840.0,304.0,56,48
32,0,1184.0,992.0,48,88
32,1,0.0,816.0,56,120
32,2,400.0,544.0,40,104
32,3,200.0,384.0,88,120
32,4,1848.0,288.0,48,72
32,5,1608.0,272.0,80,48
32,6,1384.0,256.0,112,72
32,7,992.0,232.0,32,112
32,8,1032.0,168.0,72,136
32,9,504.0,160.0,96,104
32,10,232.0,128.0,48,48
32,11,0.0,24.0,120,512
33,0,1184.0,992.0,48,88
33,1,0.0,816.0,56,120
33,2,400.0,544.0,40,104
33,3,200.0,400.0,88,112
33,4,32.0,384.0,88,40
33,5,1848.0,288.0,48,72
33,6,1384.0,256.0,112,64
33,7,1608.0,248.0,80,72
33,8,984.0,232.0,40,112
33,9,1032.0,168.0,72,136
33,10,504.0,160.0,96,104
33,11,232.0,128.0,48,48
34,0,1184.0,992.0,48,88
34,1,0.0,816.0,64,120
34,2,400.0,544.0,40,104
34,3,200.0,400.0,88,120
34,4,32.0,384.0,88,40
34,5,1848.0,288.0,56,72
34,6,1608.0,272.0,80,48
34,7,1384.0,256.0,112,64
34,8,976.0,232.0,40,128
34,9,1032.0,168.0,72,96
34,10,504.0,160.0,96,104
34,11,232.0,128.0,48,48
35,0,1192.0,992.0,48,88
35,1,0.0,816.0,64,112
35,2,400.0,544.0,40,104
35,3,200.0,400.0,88,120
35,4,32.0,384.0,88,40
35,5,1848.0,288.0,56,64
35,6,1776.0,0.0,48,40
35,7,1384.0,256.0,112,72
35,9,1032.0,168.0,72,136
35,10,504.0,160.0,96,104
35,11,232.0,128.0,48,48
36,0,1192.0,992.0,48,88
36,1,0.0,816.0,64,120
36,2,400.0,544.0,40,104
36,3,192.0,400.0,96,120
36,4,32.0,392.0,120,32
36,5,1848.0,288.0,48,64
36,6,1776.0,0.0,48,40
36,7,1376.0,256.0,120,64
36,9,1032.0,168.0,72,136
36,10,504.0,160.0,96,104
36,11,232.0,128.0,48,48
37,0,1192.0,992.0,48,88
37,1,0.0,816.0,64,120
37,2,400.0,544.0,40,104
37,3,192.0,400.0,96,120
37,4,56.0,392.0,56,32
37,5,1848.0,288.0,48,64
37,6,1776.0,0.0,48,40
37,7,1376.0,256.0,120,64
37,8,424.0,56.0,56,64
37,9,1032.0,168.0,72,136
37,10,504.0,160.0,96,112
37,11,232.0,128.0,48,48
38,0,400.0,1056.0,72,24
38,1,1200.0,992.0,48,88
38,2,0.0,808.0,64,128
38,3,400.0,544.0,40,104
38,4,56.0,392.0,56,32
38,5,192.0,384.0,96,136
38,6,1848.0,288.0,72,72
38,7,1376.0,256.0,120,64
38,8,1040.0,168.0,64,136
38,9,504.0,160.0,96,112
38,10,232.0,128.0,48,48
38,11,424.0,56.0,56,64
39,0,400.0,1056.0,72,24
39,1,1200.0,992.0,48,88
39,2,0.0,808.0,64,128
39,3,400.0,544.0,40,104
39,4,56.0,392.0,56,32
39,5,192.0,384.0,96,136
